"","blue","green","red","yellow","broad","nm"
"458",0.000937920928364884,0.0034987990303713,0.0976493561883809,0.00732525345871871,0.0150486235701174,681.388
"459",0.00641267549602772,0.0192235883530238,0.087409129490799,0.00917613351957081,0.0157358620201522,682.383
"460",0.0147751516083984,0.0250776511387285,0.0837982661645043,0.0123327957267972,0.0153838240642393,683.378333333333
"461",0.00805443528038243,0.0148651658358539,0.0683828813672905,0.0137417539206113,0.0150077712134446,684.373333333333
"462",0.00567639146578773,0.00249043369937079,0.0473757895375704,0.00420489058744863,0.0153864992752654,685.367666666667
"463",0.01389260324714,0.0125088206162086,0.0479864463617074,0.00956575837037511,0.0150085002055463,686.361333333333
"464",0.0051707750082017,0.00964215076793302,0.0548309074078243,0.00778922667731094,0.0149397958286504,687.355
"465",0.0154360221909513,0.0140552103105244,0.0379837510046234,0.0105265685298218,0.0149212463110474,688.348
"466",0.0107620495032539,0.0241738264272458,0.046755957648066,0.0166511433485442,0.0146968740177232,689.341
"467",0.0101790637656143,0.0181420125617625,0.0411422059653161,0.00961284628833646,0.0148981081646265,690.333666666667
"468",0.0019743104375697,0.00482071651649846,0.0205225551594069,0.00187467831962448,0.0142821766525519,691.325666666667
"469",0.0100981687573586,0.0277048500000891,0.0279169201949001,0.0168722057155801,0.0134226136638195,692.317333333333
"470",0.00636292921845755,0.0194836764709527,0.0212347957144252,0.00529352050163552,0.0132126774263035,693.308666666667
"471",0.0123591458808294,0.0203802156925155,0.028904368780584,0.0117230750075059,0.0136131073847699,694.299666666667
"472",0.0045295593447499,0.00156979709109232,0.01728299519682,0.00296062005010889,0.0140438827927321,695.29
"473",0.00214208583482401,0.00766448800565116,0.00994227735526473,0.000575497656501549,0.0135813835543744,696.28
"474",-0.000645583367212416,0.0045006838473435,0.0194844261682591,0.00275948515923977,0.0122867424839072,697.27
"475",0.00236716653092892,0.010686581083547,0.013150710406818,0.000260458264290784,0.0114397878106975,698.259333333333
"476",0.00412083907413731,-0.00131670066050654,0.0143022596840268,0.000795353205711209,0.0113870689101445,699.248333333333
