"","orient","site",".value"
"7599","top - bot","pb",-0.965292018123126
"7600","top - bot","pb",-1.0901569803186
"7601","top - bot","pb",-0.998601288969164
"7602","top - bot","pb",-0.856583936268608
"7603","top - bot","pb",-0.621138516148986
"7604","top - bot","pb",-0.708526792775731
"7605","top - bot","pb",-1.07242223843924
"7606","top - bot","pb",-0.924514630203634
"7607","top - bot","pb",-0.739414750387689
"7608","top - bot","pb",-0.761420843631539
"7609","top - bot","pb",-0.762804997483028
"7610","top - bot","pb",-0.593607624590354
"7611","top - bot","pb",-0.734715644613304
"7612","top - bot","pb",-0.543111881566492
"7613","top - bot","pb",-0.915676295171133
"7614","top - bot","pb",-0.62430601355676
"7615","top - bot","pb",-0.981829355225095
"7616","top - bot","pb",-0.741717173898392
"7617","top - bot","pb",-1.13510367205162
"7618","top - bot","pb",-1.04132587962231
"7619","top - bot","pb",-0.770805701682388
"7620","top - bot","pb",-0.892669693309264
"7621","top - bot","pb",-1.03205799384986
"7622","top - bot","pb",-0.913752650565779
"7623","top - bot","pb",-1.29315071714514
"7624","top - bot","pb",-1.21549280540152
"7625","top - bot","pb",-1.18473246526155
"7626","top - bot","pb",-1.71751122684239
"7627","top - bot","pb",-1.49016649996701
"7628","top - bot","pb",-1.17464538607654
"7629","top - bot","pb",-1.09386565964605
"7630","top - bot","pb",-1.22819526340111
"7631","top - bot","pb",-1.05683061640769
"7632","top - bot","pb",-0.980913589233812
"7633","top - bot","pb",-1.00782304322329
"7634","top - bot","pb",-1.4652731178001
"7635","top - bot","pb",-1.16531010658744
"7636","top - bot","pb",-1.47494373495365
"7637","top - bot","pb",-1.65673610932008
"7638","top - bot","pb",-1.57757349649306
"7639","top - bot","pb",-1.5746440970682
"7640","top - bot","pb",-1.48039682114231
"7641","top - bot","pb",-1.46389680520618
"7642","top - bot","pb",-1.40684799723414
"7643","top - bot","pb",-1.30995816115345
"7644","top - bot","pb",-0.927305461504304
"7645","top - bot","pb",-0.775533006862307
"7646","top - bot","pb",-0.953604458751395
"7647","top - bot","pb",-1.13290655231188
"7648","top - bot","pb",-0.695426239372359
"7649","top - bot","pb",-0.742496608796294
"7650","top - bot","pb",-0.586515302287905
"7651","top - bot","pb",-0.361232309206622
"7652","top - bot","pb",-0.972203634999733
"7653","top - bot","pb",-1.02110363861848
"7654","top - bot","pb",-0.899439308198067
"7655","top - bot","pb",-1.04234575249899
"7656","top - bot","pb",-0.923894077229273
"7657","top - bot","pb",-0.84233818743991
"7658","top - bot","pb",-0.693875256834954
"7659","top - bot","pb",-0.553469185342193
"7660","top - bot","pb",-1.62575127646571
"7661","top - bot","pb",-1.80267956770653
"7662","top - bot","pb",-1.19207435993894
"7663","top - bot","pb",-1.26589277291065
"7664","top - bot","pb",-0.924459675988757
"7665","top - bot","pb",-1.07288449539553
"7666","top - bot","pb",-1.24285219942069
"7667","top - bot","pb",-1.04134872023401
"7668","top - bot","pb",-1.36194595405458
"7669","top - bot","pb",-2.02624339045112
"7670","top - bot","pb",-2.2191923152906
"7671","top - bot","pb",-1.71339735750977
"7672","top - bot","pb",-0.635404366752198
"7673","top - bot","pb",-1.25709315783243
"7674","top - bot","pb",-0.84433992597089
"7675","top - bot","pb",-0.86438526060668
"7676","top - bot","pb",-1.03979631841772
"7677","top - bot","pb",-0.777185336268092
"7678","top - bot","pb",-1.02202363589342
"7679","top - bot","pb",-1.14538924875844
"7680","top - bot","pb",-1.10437059431114
"7681","top - bot","pb",-0.813304992499439
"7682","top - bot","pb",-1.03311021750962
"7683","top - bot","pb",-1.07522680131077
"7684","top - bot","pb",-0.859414553292478
"7685","top - bot","pb",-1.06853074614319
"7686","top - bot","pb",-1.24304756057844
"7687","top - bot","pb",-1.19401383250791
"7688","top - bot","pb",-1.13380634062822
"7689","top - bot","pb",-0.417277363237087
"7690","top - bot","pb",-0.458006624197987
"7691","top - bot","pb",-0.810181077260261
"7692","top - bot","pb",-0.803895718763664
"7693","top - bot","pb",-0.35703556290947
"7694","top - bot","pb",-0.660964125598149
"7695","top - bot","pb",-0.724354209145902
"7696","top - bot","pb",-1.11516638563439
"7697","top - bot","pb",-0.584692348978116
"7698","top - bot","pb",-0.706248193443663
"7699","top - bot","pb",-0.782656130363937
"7700","top - bot","pb",-0.707171357167972
"7701","top - bot","pb",-0.413980860416975
"7702","top - bot","pb",-0.63371526425924
"7703","top - bot","pb",-1.03824199163001
"7704","top - bot","pb",-1.05807039792631
"7705","top - bot","pb",-0.904793203411575
"7706","top - bot","pb",-1.49629949911978
"7707","top - bot","pb",-0.766494856567726
"7708","top - bot","pb",-0.66027183852989
"7709","top - bot","pb",-0.711976006993984
"7710","top - bot","pb",-1.13159708377672
"7711","top - bot","pb",-0.996392248554271
"7712","top - bot","pb",-1.11466666963897
"7713","top - bot","pb",-1.02652652910812
"7714","top - bot","pb",-0.931686751660885
"7715","top - bot","pb",-0.999475863849564
"7716","top - bot","pb",-0.752005920109134
"7717","top - bot","pb",-0.850226218835821
"7718","top - bot","pb",-0.738477865874073
"7719","top - bot","pb",-0.847601156131159
"7720","top - bot","pb",-0.661956602082006
"7721","top - bot","pb",-0.313683977864336
"7722","top - bot","pb",-0.194160084970044
"7723","top - bot","pb",-0.539060933382573
"7724","top - bot","pb",-0.827624074677278
"7725","top - bot","pb",-0.764887276436324
"7726","top - bot","pb",-0.689722877025146
"7727","top - bot","pb",-1.01415039949477
"7728","top - bot","pb",-0.889151827108159
"7729","top - bot","pb",-1.22470923127103
"7730","top - bot","pb",-0.87814464502589
"7731","top - bot","pb",-1.03956645759551
"7732","top - bot","pb",-0.831704781340351
"7733","top - bot","pb",-0.811614300170593
"7734","top - bot","pb",-0.440668043115266
"7735","top - bot","pb",-0.616114431718745
"7736","top - bot","pb",-0.730730212143827
"7737","top - bot","pb",-1.08788076615347
"7738","top - bot","pb",-0.625888321452363
"7739","top - bot","pb",-0.540172807137574
"7740","top - bot","pb",-0.389495318597884
"7741","top - bot","pb",-0.478091905554818
"7742","top - bot","pb",-0.804371924513182
"7743","top - bot","pb",-0.931367077766736
"7744","top - bot","pb",-1.04036796421191
"7745","top - bot","pb",-1.20028552939434
"7746","top - bot","pb",-0.86944873749328
"7747","top - bot","pb",-0.971980814059261
"7748","top - bot","pb",-0.968563127779246
"7749","top - bot","pb",-1.26860331912473
"7750","top - bot","pb",-1.24153590462153
"7751","top - bot","pb",-1.30910314223176
"7752","top - bot","pb",-1.13188278177518
"7753","top - bot","pb",-1.22547154238327
"7754","top - bot","pb",-1.10926506055605
"7755","top - bot","pb",-0.371438840305682
"7756","top - bot","pb",-0.766174226857583
"7757","top - bot","pb",-1.10918667686288
"7758","top - bot","pb",-1.10086906620186
"7759","top - bot","pb",-1.32014990996052
"7760","top - bot","pb",-1.04731045466207
"7761","top - bot","pb",-0.932730250378137
"7762","top - bot","pb",-1.28880852374633
"7763","top - bot","pb",-1.3694592116476
"7764","top - bot","pb",-0.82251082408109
"7765","top - bot","pb",-0.799776838429395
"7766","top - bot","pb",-0.722998352283389
"7767","top - bot","pb",-1.08269368040481
"7768","top - bot","pb",-0.842605308856728
"7769","top - bot","pb",-1.11260560507205
"7770","top - bot","pb",-0.864715618438015
"7771","top - bot","pb",-0.834289127582353
"7772","top - bot","pb",-0.793414010830539
"7773","top - bot","pb",-0.777070239475004
"7774","top - bot","pb",-0.649611666470881
"7775","top - bot","pb",-1.13087226707343
"7776","top - bot","pb",-0.899684555980001
"7777","top - bot","pb",-1.11367734004965
"7778","top - bot","pb",-0.96116900535054
"7779","top - bot","pb",-0.977076363589683
"7780","top - bot","pb",-0.90140352202652
"7781","top - bot","pb",-1.08686336306103
"7782","top - bot","pb",-0.373524273463777
"7783","top - bot","pb",-0.520825531617968
"7784","top - bot","pb",-0.46045125986152
"7785","top - bot","pb",-0.354574587525978
"7786","top - bot","pb",-0.516360679008714
"7787","top - bot","pb",-0.671027339998288
"7788","top - bot","pb",-0.810224803193008
"7789","top - bot","pb",-0.316673593440638
"7790","top - bot","pb",-0.820829661604174
"7791","top - bot","pb",-0.366135445625479
"7792","top - bot","pb",-0.84101327319166
"7793","top - bot","pb",-0.392168565162986
"7794","top - bot","pb",-0.882081120462799
"7795","top - bot","pb",-0.581611216206194
"7796","top - bot","pb",-0.446210581002179
"7797","top - bot","pb",-0.922747848128661
"7798","top - bot","pb",-1.39277772823932
"7799","top - bot","pb",-0.670223514529778
"7800","top - bot","pb",-0.830528351848943
"7801","top - bot","pb",-0.378582633135338
"7802","top - bot","pb",-0.916368762028503
"7803","top - bot","pb",-0.596497865879845
"7804","top - bot","pb",-0.831756693371657
"7805","top - bot","pb",-0.760106782640034
"7806","top - bot","pb",-1.32359984194568
"7807","top - bot","pb",-1.13365231583747
"7808","top - bot","pb",-0.767200564166254
"7809","top - bot","pb",-0.78940693117625
"7810","top - bot","pb",-1.31610116467829
"7811","top - bot","pb",-1.03973581994571
"7812","top - bot","pb",-0.777803998023347
"7813","top - bot","pb",-0.730829540982993
"7814","top - bot","pb",-0.72808571776777
"7815","top - bot","pb",-0.758023560998649
"7816","top - bot","pb",-0.90004157751106
"7817","top - bot","pb",-0.533995170494635
"7818","top - bot","pb",-0.344363674057003
"7819","top - bot","pb",-0.414957352026516
"7820","top - bot","pb",-0.779651555270661
"7821","top - bot","pb",-0.707263237644804
"7822","top - bot","pb",-0.347366636536555
"7823","top - bot","pb",-0.432239300025845
"7824","top - bot","pb",-0.621301390901099
"7825","top - bot","pb",-0.871357706364323
"7826","top - bot","pb",-0.62393596829479
"7827","top - bot","pb",-0.549073507577696
"7828","top - bot","pb",-0.709621465787119
"7829","top - bot","pb",-1.15929205148759
"7830","top - bot","pb",-1.41988216839771
"7831","top - bot","pb",-1.67218993568508
"7832","top - bot","pb",-1.49556403508724
"7833","top - bot","pb",-1.04584914823754
"7834","top - bot","pb",-0.756524094028378
"7835","top - bot","pb",-0.867575376208145
"7836","top - bot","pb",-0.836856801845324
"7837","top - bot","pb",-1.23118860237671
"7838","top - bot","pb",-0.738989188638906
"7839","top - bot","pb",-0.792123714166436
"7840","top - bot","pb",-0.781374553892738
"7841","top - bot","pb",-0.99944887683806
"7842","top - bot","pb",-1.12037252902471
"7843","top - bot","pb",-1.2565130304357
"7844","top - bot","pb",-1.73241864527111
"7845","top - bot","pb",-1.44343404863902
"7846","top - bot","pb",-1.23978851412101
"7847","top - bot","pb",-0.90828426941268
"7848","top - bot","pb",-0.984489713115803
"7849","top - bot","pb",-0.83027616862627
"7850","top - bot","pb",-0.665201741584042
"7851","top - bot","pb",-0.511270899233927
"7852","top - bot","pb",-0.806683842364463
"7853","top - bot","pb",-0.582128357050605
"7854","top - bot","pb",-0.669684922289023
"7855","top - bot","pb",-0.501180076813531
"7856","top - bot","pb",-0.779365464095008
"7857","top - bot","pb",-1.08371669630571
"7858","top - bot","pb",-1.09680627242088
"7859","top - bot","pb",-1.09751829632124
"7860","top - bot","pb",-0.740047260472335
"7861","top - bot","pb",-1.00165433995806
"7862","top - bot","pb",-0.882060373419041
"7863","top - bot","pb",-1.44496451601771
"7864","top - bot","pb",-0.90537741526607
"7865","top - bot","pb",-1.28688865662536
"7866","top - bot","pb",-1.43686147799367
"7867","top - bot","pb",-1.36967126102677
"7868","top - bot","pb",-0.967427029436671
"7869","top - bot","pb",-0.858489457391443
"7870","top - bot","pb",-0.511019244072463
"7871","top - bot","pb",-0.602769513832938
"7872","top - bot","pb",-1.13365160676
"7873","top - bot","pb",-1.07520515425488
"7874","top - bot","pb",-1.00193274178856
"7875","top - bot","pb",-1.28616423833348
"7876","top - bot","pb",-1.11328133758836
"7877","top - bot","pb",-0.750131251453857
"7878","top - bot","pb",-0.780390958496416
"7879","top - bot","pb",-0.937648013471175
"7880","top - bot","pb",-0.865685737116244
"7881","top - bot","pb",-1.17814105332486
"7882","top - bot","pb",-0.884770911407988
"7883","top - bot","pb",-0.7393043771384
"7884","top - bot","pb",-1.48485968751682
"7885","top - bot","pb",-1.18745767041612
"7886","top - bot","pb",-1.41481176623502
"7887","top - bot","pb",-0.911235367232222
"7888","top - bot","pb",-1.22401107812935
"7889","top - bot","pb",-0.755244620584272
"7890","top - bot","pb",-1.00045566131749
"7891","top - bot","pb",-0.837694020121121
"7892","top - bot","pb",-0.771268306679888
"7893","top - bot","pb",-0.947362574501927
"7894","top - bot","pb",-0.983008925178323
"7895","top - bot","pb",-0.601477185247588
"7896","top - bot","pb",-0.505019222001962
"7897","top - bot","pb",-0.708198014724727
"7898","top - bot","pb",-0.575376063908415
"7899","top - bot","pb",-0.881577102678055
"7900","top - bot","pb",-0.890386281225208
"7901","top - bot","pb",-1.00896285892396
"7902","top - bot","pb",-1.12048981153713
"7903","top - bot","pb",-1.01182612105008
"7904","top - bot","pb",-0.960854268139801
"7905","top - bot","pb",-0.944351876627976
"7906","top - bot","pb",-1.00393526950796
"7907","top - bot","pb",-0.942416666021315
"7908","top - bot","pb",-1.03910929165113
"7909","top - bot","pb",-1.47329473370519
"7910","top - bot","pb",-1.59833529111023
"7911","top - bot","pb",-0.987616746779421
"7912","top - bot","pb",-0.746921997532738
"7913","top - bot","pb",-0.82876483475231
"7914","top - bot","pb",-0.9372404183808
"7915","top - bot","pb",-0.581488614136342
"7916","top - bot","pb",-0.871900931252032
"7917","top - bot","pb",-0.639313094168243
"7918","top - bot","pb",-0.876503171363211
"7919","top - bot","pb",-0.310670202303724
"7920","top - bot","pb",-1.00297449690268
"7921","top - bot","pb",-0.879908494634469
"7922","top - bot","pb",-1.13130689784809
"7923","top - bot","pb",-1.00313678255076
"7924","top - bot","pb",-0.934034607440824
"7925","top - bot","pb",-0.77504469751938
"7926","top - bot","pb",-1.00154033613424
"7927","top - bot","pb",-1.64804964769268
"7928","top - bot","pb",-1.5214325140675
"7929","top - bot","pb",-1.35014063004935
"7930","top - bot","pb",-1.34180610412958
"7931","top - bot","pb",-0.862418951537326
"7932","top - bot","pb",-0.54642700017155
"7933","top - bot","pb",-0.435828602467962
"7934","top - bot","pb",-0.653669602100959
"7935","top - bot","pb",-0.671878094440504
"7936","top - bot","pb",-0.315204641472548
"7937","top - bot","pb",-0.926700000848514
"7938","top - bot","pb",-0.665997416025749
"7939","top - bot","pb",-0.571246929116288
"7940","top - bot","pb",-0.746210529716984
"7941","top - bot","pb",-0.824008211722448
"7942","top - bot","pb",-0.873493012406578
"7943","top - bot","pb",-0.938849166208174
"7944","top - bot","pb",-0.872198280432145
"7945","top - bot","pb",-1.37525313180339
"7946","top - bot","pb",-1.36478730133649
"7947","top - bot","pb",-1.41171381171172
"7948","top - bot","pb",-1.26643051200475
"7949","top - bot","pb",-1.32472816027569
"7950","top - bot","pb",-0.756418949826322
"7951","top - bot","pb",-0.876412053073381
"7952","top - bot","pb",-1.10212226229347
"7953","top - bot","pb",-0.937000962777701
"7954","top - bot","pb",-0.737170150545614
"7955","top - bot","pb",-0.814275246715979
"7956","top - bot","pb",-0.994433743904387
"7957","top - bot","pb",-0.580515706992964
"7958","top - bot","pb",-0.499117248242674
"7959","top - bot","pb",-0.713889757931048
"7960","top - bot","pb",-1.22151123895617
"7961","top - bot","pb",-1.05102253371101
"7962","top - bot","pb",-0.516657357382992
"7963","top - bot","pb",-0.713999840175509
"7964","top - bot","pb",-0.958176837386035
"7965","top - bot","pb",-1.57917766851455
"7966","top - bot","pb",-1.67774223799183
"7967","top - bot","pb",-1.11439611216275
"7968","top - bot","pb",-0.699341192102513
"7969","top - bot","pb",-1.00709573866825
"7970","top - bot","pb",-0.977031414267104
"7971","top - bot","pb",-1.10370735546238
"7972","top - bot","pb",-1.07129309027248
"7973","top - bot","pb",-1.103052287345
"7974","top - bot","pb",-1.17959178654053
"7975","top - bot","pb",-1.45431094709182
"7976","top - bot","pb",-1.29457246479344
"7977","top - bot","pb",-1.63559112031672
"7978","top - bot","pb",-1.55431786628198
"7979","top - bot","pb",-1.29885044665314
"7980","top - bot","pb",-1.47250771844448
"7981","top - bot","pb",-0.863863081467846
"7982","top - bot","pb",-1.52472685029511
"7983","top - bot","pb",-1.84608413616625
"7984","top - bot","pb",-1.43162826260965
"7985","top - bot","pb",-0.842842369726691
"7986","top - bot","pb",-0.746550048531787
"7987","top - bot","pb",-1.00312403108094
"7988","top - bot","pb",-1.10920477347955
"7989","top - bot","pb",-0.855073240062495
"7990","top - bot","pb",-0.555383049288496
"7991","top - bot","pb",-1.28175285628603
"7992","top - bot","pb",-0.948200191317082
"7993","top - bot","pb",-0.95083858485651
"7994","top - bot","pb",-0.537953624596153
"7995","top - bot","pb",-0.411262480595575
"7996","top - bot","pb",-0.686957989106895
"7997","top - bot","pb",-0.961850928065969
"7998","top - bot","pb",-0.662129307963069
"7999","top - bot","pb",-0.744573795078938
"8000","top - bot","pb",-0.77123426703764
"8001","top - bot","pb",-1.0720771016442
"8002","top - bot","pb",-1.23092058747664
"8003","top - bot","pb",-1.07952467331552
"8004","top - bot","pb",-0.995178747848805
"8005","top - bot","pb",-0.612570605933644
"8006","top - bot","pb",-0.0939998693712021
"8007","top - bot","pb",-0.243720783066919
"8008","top - bot","pb",-0.65055632675229
"8009","top - bot","pb",-0.554761480286646
"8010","top - bot","pb",-0.632076262917938
"8011","top - bot","pb",-0.868270196052328
"8012","top - bot","pb",-0.993925588397424
"8013","top - bot","pb",-0.94390517519598
"8014","top - bot","pb",-0.688682575101338
"8015","top - bot","pb",-0.791961879390858
"8016","top - bot","pb",-0.620038842415558
"8017","top - bot","pb",-0.834370859068982
"8018","top - bot","pb",-0.402162672864959
"8019","top - bot","pb",-0.904596603287101
"8020","top - bot","pb",-0.995607622611429
"8021","top - bot","pb",-0.986269891468257
"8022","top - bot","pb",-1.09719955852069
"8023","top - bot","pb",-0.890831651111898
"8024","top - bot","pb",-0.985207618545826
"8025","top - bot","pb",-1.08086502793919
"8026","top - bot","pb",-0.918099993503446
"8027","top - bot","pb",-0.784129235639411
"8028","top - bot","pb",-0.952847830502106
"8029","top - bot","pb",-1.01820230367926
"8030","top - bot","pb",-0.920844962515418
"8031","top - bot","pb",-1.25366228487734
"8032","top - bot","pb",-1.36444725545717
"8033","top - bot","pb",-1.03710970522873
"8034","top - bot","pb",-0.626532961838622
"8035","top - bot","pb",-0.817914603507382
"8036","top - bot","pb",-0.441687760292572
"8037","top - bot","pb",-0.459889239273255
"8038","top - bot","pb",-0.130348290395032
"8039","top - bot","pb",-0.275043055244869
"8040","top - bot","pb",-0.247392022589432
"8041","top - bot","pb",-1.02090491086862
"8042","top - bot","pb",-1.03687474391048
"8043","top - bot","pb",-0.999345665393225
"8044","top - bot","pb",-1.17031000710018
"8045","top - bot","pb",-1.28243511443591
"8046","top - bot","pb",-1.14107094349745
"8047","top - bot","pb",-0.959267499400209
"8048","top - bot","pb",-0.293467195727947
"8049","top - bot","pb",-0.849125741147433
"8050","top - bot","pb",-0.677185799488237
"8051","top - bot","pb",-0.826360397101332
"8052","top - bot","pb",-0.606903039980245
"8053","top - bot","pb",-0.508424824506471
"8054","top - bot","pb",-0.80126681277683
"8055","top - bot","pb",-1.02106700990925
"8056","top - bot","pb",-1.22027367194067
"8057","top - bot","pb",-1.43836713471249
"8058","top - bot","pb",-0.928720092778786
"8059","top - bot","pb",-1.05757086644115
"8060","top - bot","pb",-1.49743129576218
"8061","top - bot","pb",-1.41547378093545
"8062","top - bot","pb",-1.31438264677108
"8063","top - bot","pb",-1.03592250870217
"8064","top - bot","pb",-0.770472139486443
"8065","top - bot","pb",-1.26855043444795
"8066","top - bot","pb",-1.17154692136399
"8067","top - bot","pb",-0.854452801806618
"8068","top - bot","pb",-0.821292079636691
"8069","top - bot","pb",-0.85659095290196
"8070","top - bot","pb",-0.782614033446676
"8071","top - bot","pb",-0.90034740122795
"8072","top - bot","pb",-0.959649354318892
"8073","top - bot","pb",-0.84468222992237
"8074","top - bot","pb",-1.18174531425731
"8075","top - bot","pb",-1.26172366988401
"8076","top - bot","pb",-1.41710064006655
"8077","top - bot","pb",-1.14372438760747
"8078","top - bot","pb",-1.17985556289025
"8079","top - bot","pb",-1.33773072055416
"8080","top - bot","pb",-1.12743741766771
"8081","top - bot","pb",-1.36953243373628
"8082","top - bot","pb",-0.743181978182235
"8083","top - bot","pb",-0.960104896299974
"8084","top - bot","pb",-1.03317472040454
"8085","top - bot","pb",-1.40353548292112
"8086","top - bot","pb",-1.13984213627248
"8087","top - bot","pb",-1.11028355361206
"8088","top - bot","pb",-0.905877425837655
"8089","top - bot","pb",-1.41863011175712
"8090","top - bot","pb",-1.34927410551176
"8091","top - bot","pb",-1.14944831438028
"8092","top - bot","pb",-1.21073582878272
"8093","top - bot","pb",-1.08637018693374
"8094","top - bot","pb",-1.07717763477429
"8095","top - bot","pb",-1.07533282106159
"8096","top - bot","pb",-1.34810520621066
"8097","top - bot","pb",-0.824137767935017
"8098","top - bot","pb",-0.859973521214787
"8099","top - bot","pb",-0.488515084433292
"8100","top - bot","pb",-0.79678044242008
"8101","top - bot","pb",-0.832895597463206
"8102","top - bot","pb",-0.676572409410737
"8103","top - bot","pb",-1.04002973652681
"8104","top - bot","pb",-0.928390518770035
"8105","top - bot","pb",-0.895372548742348
"8106","top - bot","pb",-1.58655914597181
"8107","top - bot","pb",-0.897621746172428
"8108","top - bot","pb",-0.591637221009343
"8109","top - bot","pb",-0.588183205173251
"8110","top - bot","pb",-0.6808347542305
"8111","top - bot","pb",-1.01981891188441
"8112","top - bot","pb",-0.583481566377313
"8113","top - bot","pb",-0.74339390794139
"8114","top - bot","pb",-0.770171994975243
"8115","top - bot","pb",-0.811389301875991
"8116","top - bot","pb",-0.595982219211633
"8117","top - bot","pb",-0.818978015844728
"8118","top - bot","pb",-0.735786286249684
"8119","top - bot","pb",-0.704061840245055
"8120","top - bot","pb",-0.573141933504304
"8121","top - bot","pb",-0.521126561872563
"8122","top - bot","pb",-0.530443048647316
"8123","top - bot","pb",-0.939046982857823
"8124","top - bot","pb",-0.715786370032331
"8125","top - bot","pb",-0.331481691743157
"8126","top - bot","pb",-0.629907268216061
"8127","top - bot","pb",-0.698420586287947
"8128","top - bot","pb",-1.14254029147353
"8129","top - bot","pb",-1.53640139428175
"8130","top - bot","pb",-1.32883525025733
"8131","top - bot","pb",-1.20802438028878
"8132","top - bot","pb",-1.32372084659504
"8133","top - bot","pb",-1.46488377409349
"8134","top - bot","pb",-1.34473544677611
"8135","top - bot","pb",-1.35391267656865
"8136","top - bot","pb",-1.3401143975497
"8137","top - bot","pb",-1.25781134697171
"8138","top - bot","pb",-1.18754337691169
"8139","top - bot","pb",-1.33529952646076
"8140","top - bot","pb",-1.28985393987632
"8141","top - bot","pb",-1.18664804048973
"8142","top - bot","pb",-1.24193530077383
"8143","top - bot","pb",-1.09983482143035
"8144","top - bot","pb",-0.429363729948534
"8145","top - bot","pb",-0.650259057179164
"8146","top - bot","pb",-0.750024494183129
"8147","top - bot","pb",-0.653443294059057
"8148","top - bot","pb",-0.644918092736503
"8149","top - bot","pb",-0.70114003685892
"8150","top - bot","pb",-0.945143501947821
"8151","top - bot","pb",-0.721352719450666
"8152","top - bot","pb",-0.610004941741848
"8153","top - bot","pb",-0.759770417910959
"8154","top - bot","pb",-0.482834159786669
"8155","top - bot","pb",-0.78180668417383
"8156","top - bot","pb",-1.1456692067894
"8157","top - bot","pb",-0.77029618507117
"8158","top - bot","pb",-0.909163069492856
"8159","top - bot","pb",-0.530610331952789
"8160","top - bot","pb",-0.894214588531153
"8161","top - bot","pb",-0.687382150260105
"8162","top - bot","pb",-0.700026948330363
"8163","top - bot","pb",-1.09337328280508
"8164","top - bot","pb",-0.914952081380091
"8165","top - bot","pb",-0.939716290082598
"8166","top - bot","pb",-0.832490869543458
"8167","top - bot","pb",-0.971319686110592
"8168","top - bot","pb",-0.748742672120392
"8169","top - bot","pb",-0.687294380280718
"8170","top - bot","pb",-0.633466848744119
"8171","top - bot","pb",-0.827652546347263
"8172","top - bot","pb",-1.10163943512902
"8173","top - bot","pb",-0.938980102186873
"8174","top - bot","pb",-1.27796585141269
"8175","top - bot","pb",-1.22279386342507
"8176","top - bot","pb",-1.41005010592936
"8177","top - bot","pb",-1.28636935511528
"8178","top - bot","pb",-0.819096832098948
"8179","top - bot","pb",-0.747234514324404
"8180","top - bot","pb",-0.732713002883413
"8181","top - bot","pb",-0.792929207645377
"8182","top - bot","pb",-0.668897532005955
"8183","top - bot","pb",-1.20121947130899
"8184","top - bot","pb",-0.793352136091019
"8185","top - bot","pb",-0.738336055324317
"8186","top - bot","pb",-0.857932801918777
"8187","top - bot","pb",-1.01029764767651
"8188","top - bot","pb",-1.04690043697094
"8189","top - bot","pb",-1.08133189412346
"8190","top - bot","pb",-0.837124248832721
"8191","top - bot","pb",-1.29487773118286
"8192","top - bot","pb",-1.08451473086604
"8193","top - bot","pb",-1.15164257306863
"8194","top - bot","pb",-0.641299650166717
"8195","top - bot","pb",-0.487476484540814
"8196","top - bot","pb",-0.534436043298758
"8197","top - bot","pb",-0.615372168626945
"8198","top - bot","pb",-0.838440358882995
"8199","top - bot","pb",-0.720423829542681
"8200","top - bot","pb",-0.727915360049093
"8201","top - bot","pb",-1.14520520635548
"8202","top - bot","pb",-1.36530419585915
"8203","top - bot","pb",-1.52025582254518
"8204","top - bot","pb",-1.16745256023486
"8205","top - bot","pb",-0.966184780850364
"8206","top - bot","pb",-0.736902992733235
"8207","top - bot","pb",-0.956798251312432
"8208","top - bot","pb",-1.08490753399435
"8209","top - bot","pb",-0.934750260720563
"8210","top - bot","pb",-1.12582644111508
"8211","top - bot","pb",-1.3716689217721
"8212","top - bot","pb",-1.72129079268231
"8213","top - bot","pb",-1.72777985098019
"8214","top - bot","pb",-1.37030051434882
"8215","top - bot","pb",-0.898217999309836
"8216","top - bot","pb",-0.664037633666422
"8217","top - bot","pb",-0.583666976812152
"8218","top - bot","pb",-0.541058068329717
"8219","top - bot","pb",-0.381011633858834
"8220","top - bot","pb",-0.695244619051823
"8221","top - bot","pb",-1.00594273347288
"8222","top - bot","pb",-1.15404062338711
"8223","top - bot","pb",-1.02098295408251
"8224","top - bot","pb",-0.995687893977525
"8225","top - bot","pb",-0.605655201563108
"8226","top - bot","pb",-1.2572115531758
"8227","top - bot","pb",-1.36823488004363
"8228","top - bot","pb",-1.69549104730325
"8229","top - bot","pb",-1.56242766544446
"8230","top - bot","pb",-1.63594428792242
"8231","top - bot","pb",-1.91740395962308
"8232","top - bot","pb",-1.05296382499533
"8233","top - bot","pb",-1.54988601793317
"8234","top - bot","pb",-0.93048322799557
"8235","top - bot","pb",-0.919390980295838
"8236","top - bot","pb",-0.717212071408966
"8237","top - bot","pb",-0.894017609602417
"8238","top - bot","pb",-0.691499322653374
"8239","top - bot","pb",-0.693575440589768
"8240","top - bot","pb",-0.840848396190644
"8241","top - bot","pb",-1.22794049488516
"8242","top - bot","pb",-0.594816545002026
"8243","top - bot","pb",-0.637314706132591
"8244","top - bot","pb",-0.957050633920314
"8245","top - bot","pb",-0.676379077884639
"8246","top - bot","pb",-0.406077164086918
"8247","top - bot","pb",-0.390451964605082
"8248","top - bot","pb",-0.493341538082055
"8249","top - bot","pb",-0.809181798909297
"8250","top - bot","pb",-0.959935675206185
"8251","top - bot","pb",-1.3785622135451
"8252","top - bot","pb",-0.766902151070163
"8253","top - bot","pb",-1.7095218634971
"8254","top - bot","pb",-1.56110062817503
"8255","top - bot","pb",-0.993803715508333
"8256","top - bot","pb",-1.03850262979125
"8257","top - bot","pb",-1.19967864011029
"8258","top - bot","pb",-1.26330538969329
"8259","top - bot","pb",-0.727850640511889
"8260","top - bot","pb",-0.900837401447214
"8261","top - bot","pb",-0.917064390338362
"8262","top - bot","pb",-0.836300082932935
"8263","top - bot","pb",-1.08362292227363
"8264","top - bot","pb",-0.631822834917693
