"","l.blue","h.blue","h.broad","l.broad","nm"
"324",0.0109147453018061,0.0958451068304611,1.52654991654176,0.138180675012435,544
"325",0.0125827216772905,0.0892415856197534,1.51627266717772,0.138519353137466,545.333333333333
"326",0.0120577170847214,0.0818691583869121,1.50332327815485,0.140088749016356,546.333333333333
"327",0.0109816248686064,0.0744691433785733,1.48637664788019,0.137709575329797,547.333333333333
"328",0.00715109763657314,0.0670415405491488,1.47161338467583,0.134660669678806,548.333333333333
"329",0.00661305152847384,0.0623417879704457,1.45791609817299,0.137551472095345,549.333333333333
"330",0.00828136239354966,0.0583145930841864,1.44981810279423,0.135151833215629,550.333333333333
"331",0.00553094010524864,0.0532352989854388,1.43657874068792,0.13539741493795,551.333333333333
"332",0.00720326374453311,0.0477908842733399,1.41987409740724,0.138302663340955,552.333333333333
"333",0.00833152206885886,0.0458233710084447,1.4073606972002,0.137303482600619,553.666666666667
"334",0.00333862793293848,0.0417328495790472,1.39279212074217,0.132209667322123,554.666666666667
"335",0.00222976472925018,0.0372788793865094,1.37816184737362,0.130441237822437,555.666666666667
"336",0.00446755500641607,0.0352518015540685,1.37148355482222,0.131346118342717,556.666666666667
"337",0.00671337083149768,0.0339165091971482,1.35158338093004,0.130239395259241,557.666666666667
"338",0.0044836061022475,0.0304745105239443,1.33332638789136,0.128455315987622,558.666666666667
"339",0.00168436186881121,0.0252654282661004,1.31154241727842,0.125990268891239,559.666666666667
"340",0.00393720004831907,0.0249590362725207,1.29197814601461,0.128915179887339,560.666666666667
"341",0.00450768274599466,0.025003552984065,1.28099892886619,0.127792806985227,561.666666666667
"342",0.00395358554198033,0.0225919175710052,1.26725125710738,0.124707385044662,563
"343",0.00226320451223233,0.0205102910453388,1.25094387028854,0.124928890169075,564
"344",0.00170041296464264,0.0187753933460958,1.23979944379647,0.122429734540614,565
"345",0.00340684509022208,0.0180988647724698,1.22918971953888,0.121965055327679,566
"346",0.00398167495968534,0.0184863482404083,1.21736868928077,0.122180541291156,567
"347",0.00113962780403188,0.01638214986102,1.1979055316143,0.120344697140899,568
"348",0,0.0142704275303353,1.17017505629832,0.117816649539757,569
"349",0.000571820288994871,0.0132233442842633,1.1464425076554,0.118023708725438,570
"350",0.00343894728188495,0.0139707234938535,1.13208712640247,0.118987577023083,571.333333333333
"351",0.00344496644282173,0.012200922925979,1.11523612574693,0.117817853435377,572.333333333333
"352",0.00402614987105161,0.0118627631387334,1.10775200961031,0.117333511582227,573.333333333333
"353",0.00518550714704296,0.0118834540046731,1.10023498877482,0.112698356356536,574.333333333333
"354",0.00404019457990411,0.0108219498036724,1.0891354636039,0.108738952207532,575.333333333333
"355",0,0.00903396649774497,1.06080447670792,0.104071293512482,576.333333333333
"356",0,0.00832567008260778,1.04899098707852,0.102861843414213,577.333333333333
"357",0,0.00979054155189494,1.03415677316647,0.101647578035442,578.333333333333
"358",0.000581183428229875,0.00835451189582698,1.01628641082342,0.101125917432178,579.333333333333
"359",0.00232874648687736,0.00764119946464473,1.003122112874,0.100601849164573,580.333333333333
"360",0.00291762106519313,0.00765875535083576,0.988081558773576,0.0994325267575923,581.666666666667
"361",0.00116905481305618,0.0065759334330367,0.977198313814936,0.0982006051247755,582.666666666667
"362",0,0.00695317596669495,0.962670868120307,0.0976665049221642,583.666666666667
"363",0.00175960138052106,0.00733167249215233,0.951093881363356,0.0978338375976448,584.666666666667
"364",0.00293768493498242,0.00660979121387042,0.935256072718645,0.0923608151294151,585.666666666667
"365",0.00176562054145785,0.00662107714081499,0.929010683209958,0.091106020733731,586.666666666667
"366",0,0.00626389842832044,0.916091457029547,0.0905538630483093,587.666666666667
"367",0.00295273283732439,0.00664364899470413,0.903122873729054,0.0899992976985464,588.666666666667
"368",0.00295774880477172,0.00628521629024325,0.888892256276338,0.0887324649318615,589.666666666667
"369",0,0.00555518396642744,0.878859736086684,0.0874608167869488,590.666666666667
"370",0,0.00630653415216607,0.864529376070913,0.0847598186766872,591.666666666667
"371",0.000594893739252559,0.00557712882408263,0.85794088606931,0.085664699195964,593
"372",0,0.00521409819873518,0.845950190772395,0.0822337774632487,594
"373",0,0.00335756324113976,0.82596055707168,0.0773582570758601,595
"374",0,0.00224213748632144,0.812027453326701,0.0746183350086732,596
"375",0,0.00411748232199061,0.801726211088308,0.0768995970248659,597
"376",0.000599909706699883,0.00412437927730383,0.785851727317748,0.0741488404179851,598
"377",0.00360547740113608,0.00488241737037238,0.770535595974302,0.0713884532034793,599
"378",0.00541724484310931,0.00601916098694633,0.765035361937444,0.0715076325911312,600
"379",0.00180875786150483,0.00376824555736218,0.750242621727783,0.0694563025248806,601
"380",0,0.00301961240328871,0.731682287980672,0.0659483354816651,602
"381",0.000604925674147206,0.00340270689817466,0.723596974703962,0.0660578842117011,603
"382",0.000605928867636671,0.00189352771767617,0.712375427824597,0.0603505157417354,604
"383",0.00121386412225227,0.00113799755771329,0.701734855385947,0.0611787522773916,605
"384",0.00182480895733626,0.0019008426702279,0.693305756051323,0.0605836579107156,606.333333333333
"385",0.00304636422967443,0.00380795529978585,0.682583607210744,0.0628769582995811,607.333333333333
"386",0.00366165623654611,0.00305138019712176,0.674324515790779,0.0622481565806871,608.333333333333
"387",0,0.00114614850440765,0.656636157843754,0.0557486665409368,609.333333333333
"388",0,0.0011480295431284,0.643279229986304,0.0536359410325346,610.333333333333
"389",0.00245314247957098,0.00383303513710607,0.638675650259694,0.0544597635166476,611.333333333333
"390",0.00245715525352884,0.00575895764465418,0.632794269522564,0.0574974335161321,612.333333333333
"391",0,0.00307646008563121,0.625628918186112,0.0524228794879404,613.333333333333
"392",0,0.00154073797522463,0.61275150846704,0.0465919175786962,614.333333333333
"393",0,0.00347230349755966,0.604890701540554,0.0488900331942001,615.333333333333
"394",0,0.00309150793670034,0.603338694346724,0.0504534100112717,616.333333333333
"395",0.0018579143424886,0.00464478588202511,0.601143673502729,0.052021602105753,617.333333333333
"396",0.00186092392295699,0.0062030797948808,0.595759291550432,0.0513615008008594,618.333333333333
"397",0.00186393350342539,0.00465983378445068,0.585896436524371,0.0506989917798501,619.333333333333
"398",0.00373388616778756,0.00350051826285409,0.574722875637351,0.0500340750943323,620.333333333333
"399",0.00249327021914957,0.00272701432167294,0.569260344963405,0.0478707886335929,621.333333333333
"400",0.00437258602274675,0.00351368517733016,0.558957046134126,0.0472239294829107,622.666666666667
"401",0.00125131667919229,0.00156414582292202,0.547028732664334,0.0435458208217029,623.666666666667
"402",0.00187998459925682,0.00274164422683213,0.534416960177894,0.0443676369706672,624.666666666667
"403",0,0.00235374276388442,0.524335425689613,0.0444386630704068,625.666666666667
"404",0,0.00157166977396761,0.512930160543604,0.0407376815973717,626.666666666667
"405",0,0.00314835556777001,0.5034220597727,0.0408026885360909,627.666666666667
"406",0,0.00236502869082899,0.48741664259474,0.0401108863168689,628.666666666667
"407",0,0.00236879066647718,0.473300163447875,0.0394166764333056,629.666666666667
"408",0,0.00158170170869506,0.46237887239635,0.0356831914381055,630.666666666667
"409",0,0.00198026215507524,0.450121511406116,0.0311772475718551,631.666666666667
"410",0,0.00198339713474027,0.435220802508301,0.029703355612996,632.666666666667
"411",0,0.00119191920507601,0.428089726956693,0.032801618449777,633.666666666667
"412",0,0.00238760049166189,0.417670918708983,0.0374375762461876,634.666666666667
"413",0.000637696661469719,0.00358704375397957,0.403948953824159,0.0359660920576151,635.666666666667
"414",0.000638699854959184,0.00119756222139554,0.392800414312645,0.0321904729879941,636.666666666667
"415",0,0.00119944315587081,0.381614856961026,0.0307057465920703,637.666666666667
"416",0,0.000400441381189836,0.37367590126591,0.0315227474130208,638.666666666667
"417",0.00256683774171031,0.00200534199239546,0.367683467067487,0.0292619504907841,639.666666666667
"418",0,0.00120508617252473,0.355082662835583,0.0277651858262938,640.666666666667
"419",0,-0.000804644737777072,0.347719197510481,0.0285809827615994,641.666666666667
"420",0,0,0.341652727524734,0.0324938387020171,642.666666666667
"421",0.000645722209385437,0.00282503468623951,0.332256365849868,0.0364187329106668,643.666666666667
"422",0.000646725402874901,0.00363783037096174,0.318851794620811,0.0341471016059265,644.666666666667
"423",0,0.00161932146392301,0.311379332268363,0.0303136985365507,645.666666666667
"424",0,-0.000405457348386369,0.304547141452554,0.0280252135811706,646.666666666667
"425",0.00389840990005977,0.0012182530870008,0.298358307047562,0.0288482335095001,647.666666666667
"426",0.00260295270733104,0.0028469795439783,0.287479860617587,0.0288927753008169,648.666666666667
"427",0.000652075768152046,0.00244528417132372,0.280050243041594,0.0242572187817407,650
"428",0.00261231584656604,0.00204087176193243,0.275795247933858,0.0250782323773736,651
"429",0,0.000817602653034781,0.264821514950072,0.025901653637515,652
"430",0,0.000409428322416957,0.257170132982365,0.024369175176118,653
"431",0.00196826562632971,0.00123016600962202,0.254873998652751,0.0283430252815756,654
"432",0.00197127520679811,0.0016427293116204,0.244487409695581,0.0275978531689537,655
"433",0.00131618985817767,0.00246785597037322,0.238789747139436,0.023691417611717,656
"434",0.0019772943677349,0.00494323594679886,0.234424726894162,0.0237275326325117,657
"435",0,0.000825126658836413,0.225985687544296,0.0198030397020602,658
"436",0,0.000826380595628712,0.218875177467011,0.019039810106628,659
"437",0,0.00206908657891767,0.213778026545395,0.0190687020794757,660
"438",0,0.0029011101930673,0.212062866602074,0.0222805263114908,661
"439",0.00398468454015373,0.00415071307649545,0.211022253973408,0.0247050443592498,662
"440",0.00199535185054526,0.00290988813616281,0.201114840397253,0.0215498001854182,663
"441",0.0013322409540091,0.00208162649757778,0.195273219574073,0.0191842699708664,664
"442",0.00333561835247008,0.00291866607925833,0.190780693324779,0.0200137102815965,665
"443",0.00467688804788437,0.00292305505080608,0.185588941367564,0.022449062819142,666
"444",0.00535304045978357,0.00167282511580276,0.185181745120233,0.0216798140628566,667
"445",0.000670133250962411,0.00125649978273137,0.1772167397834,0.0112582387390227,668
"446",0,0.00293622196544936,0.175418289699594,0.0104697286117462,669
"447",0,0.00210043637556794,0.170857897465757,0.0169379190329498,670
"448",0,0.00126214280192106,0.164903166631667,0.0177709708956166,671
"449",0,-0.000842682489017443,0.159620926453522,0.0202243809723169,672
"450",0,-0.00168787301789394,0.15432223401437,0.0145832232526761,673
"451",0.0013523048237984,0.00211297629422804,0.153165426498581,0.0170390408812797,674
"452",0.000677155605388663,0.00253933356252848,0.151310421437618,0.0170643214137927,675
"453",0,0.000847698456213975,0.144583457209281,0.0138344396440439,676
"454",0,0,0.137835927514034,0.012224915975807,677
"455",0,0,0.133856509834938,0.0122429735154634,678
"456",0,0.00340584189673261,0.131261147909113,0.0171654432617046,679
"457",0.00136434314567197,0.0034108579210259,0.130056011546419,0.0147349061096876,680
"458",0.000683174766325452,0.00256190541641762,0.123944983052294,0.0139367653810561,681
"459",0,0.00256566739206581,0.119218010538239,0.0164202711495843,682
"460",0,0.002569429367714,0.115881263644579,0.0123332609307691,683
"461",0,0.00171546083839444,0.10972087803012,0.0123513184138303,684
"462",0,0.000429492191203086,0.11058565591219,0.0140186259706658,685
"463",0,0,0.11074709482593,0.0123874333799526,686
"464",0,-0.000861492366004439,0.105257143432744,0.0115784581043541,687
"465",0.000690197120751704,0.0012941195942201,0.102580547912875,0.00911060203993429,688
"466",0,0.00216000098920345,0.102021167269011,0.0066355230973529,689
"467",0,0.000432627170700919,0.100750221470221,0.0116290190567749,690
"468",0.00346436151695138,0.00303131629124642,0.101557758803337,0.0191232757698797,690.666666666667
"469",0.00346937748439871,0.00390304964826557,0.0974374675643593,0.0208162651376773,691.666666666667
"470",0.00347439345184603,0.00347439350975089,0.0954415889994692,0.0150093798509465,692.666666666667
"471",0.00208764565157601,0.00347940941929335,0.0920129829065009,0.0100206992203464,693.666666666667
"472",0,0.00130665951276875,0.0892884012974256,0.00669009682384298,694.666666666667
"473",0,-0.00043618014746513,0.0822635806737362,0.00669972748145888,695.666666666667
"474",0,0.000873614286729392,0.0838145596354613,0.011741376728821,696.666666666667
"475",0.000699894657816529,0.00131230241779279,0.0875218277443994,0.0159575983265271,697.666666666667
"476",0.00210269355391798,0.00219030579263204,0.085492016159191,0.0159804711382709,698.666666666667
"477",0.00421140626877275,0.00219344077229706,0.0791393435464361,0.0126342189232983,699.666666666667
"478",0.00210871271485477,0.00395383631838758,0.0778114998985968,0.0168697018359854,700.666666666667
